Job,ProJob,ID,Name,Nome,Max level,Mp cost at level 1,Type,Pre-requisite 1 ID,Pre-requisite 1 Level,Pre-requisite 2 ID,Pre-requisite 2 Level,Pre-requisite 3 ID,Pre-requisite 3 Level,Cooldown,Duration,Atk,Atk %,Def,Def %,Dex,Dex %,Agi,Agi %,Crit atk %,Crit def %,Stun atk mod,Stun def mod,Stun dur mod,Block atk mod,Block def mod,Block dur mod,Blood atk mod,Blood def mod,Blood dur mod,Poison atk mod,Poison def mod,Poison dur mod,Silence atk mod,Silence def mod,Silence dur mod,Elem,Efeito.,Descrição.,Effect.,Description.,
2,0,7,Intensity,Intensidade,5,-1,passive,74,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumento permanente nos ataques físico e mágico em até 5 + 10% cada.,Treinamento físico-arcano que permite ao arqueiro aumentar seus ataques físico e mágico ao mesmo tempo.,Effect.,Physical-arcane training that increases your magical and physical attacks.,
2,0,8,Elemental arrows,Flechas elementais,5,-1,passive,75,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Permite a fabricação de flechas elementais.,O primeiro passo para o uso dos elementos.,Effect.,The first step to use the elements.,
2,0,9,Poison shot,Flechada venenosa,5,50,offensive,76,3,-1,3,-1,3,80,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,neutral,Ataque físico com chance adicional de até 25% de envenenar o inimigo.,Flecha  com adição de veneno na ponta. Um golpe baixo.,Effect.,Arrow with a bit of poison on its tip. A low move!,
2,0,10,Hunting tactics,Táticas de caça,5,-1,passive,77,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumenta permanentemente a resistência a sangramento e evenenamento em até 25%.,Conhecimento de táticas de caça que permite evitar sangramento e envenenamento.,Effect.,Knowledge of the hunting techniques that prevents blood and poison.,
2,0,11,Bolt shot,Flechada trovejante,5,20,offensive,78,3,-1,3,-1,3,30,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thunder,Ataque físico e mágico de trovão com dano adicional de até 10.,Flechada que incorpora magia de trovão.,Effect.,Shot that incorporates thunder magic.,
2,0,12,Knocking shot,Flechada impulsionante,5,150,offensive,79,3,-1,3,-1,3,50,-1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Ataque físico com dano adicional de até 50% que empurra a criatura na direção oposta ao ataque em até 10 passos.,Poderoso ataque físico que usa o impulso da flecha para empurrar a criatura para trás.,Effect.,Powerful physical attack that uses the impulse of the arrow to push the creature backwards.,
2,0,13,Bouncing shot,Flechada saltitante,5,-1,passive,80,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Chance permanente de recuperar a flecha usada no ataque de até 50%.,Técnica que permite atirar flechas de um modo que elas batam e voltem para o usuário reduzindo o consumo de flechas.,Effect.,Technique that shots arrows in such a way that they bounce back to you.,
2,0,14,Magic shot,Tiro mágico,5,80,offensive,81,3,-1,3,-1,3,150,-1,5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Ataque mágico com dano adicional de até 25 + 100% do ataque mágico do arqueiro.,Flechada mágica usando todo o poder arcano do arqueiro.,Effect.,Magical shot using all the mystical power of the archer.,
2,1,15,Ranger training,Treinamento do ranger,5,-1,passive,-1,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumenta permanentemente o ataque físico destreza e agi em até 35 50 e 15.,Intenso treinamento físico que faz parte da preparação para se tornar um Ranger.,Effect.,Description.,
2,1,16,Scan,Escanear,1,150,support,84,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Permite ver os atributos da criatura mais prÃ³xima.,Habilidade de rastreamento que analisa a criatura mais prÃ³xima revelando suas características.,Effect.,Description.,
2,1,17,Eagle eyes,Olhos de águia,5,-1,passive,84,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumenta permanentemente o alcance do ranger em até 100%.,Melhora a visão do ranger permitindo que ele alcance criaturas a maiores distâncias.,Effect.,Description.,
2,1,18,Evasion,Habilidade,5,150,support,85,1,-1,1,-1,1,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
2,1,19,Arrow craft,Habilidade,5,150,passive,86,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
2,1,20,Skill,Habilidade,5,250,passive,87,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
2,1,21,Skill,Habilidade,5,250,passive,88,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
2,1,22,Skill,Habilidade,5,300,passive,89,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
2,1,23,Skill,Habilidade,5,300,passive,90,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
2,1,24,Invisible,Habilidade,5,300,support,91,3,92,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
2,2,15,Elementalist training,Treinamento de elementalista,5,-1,passive,-1,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumenta permanentemente o mp o ataque mágico a destreza e a agi em até 340 35 15 e 10.,Descrição.,Effect.,Description.,
2,2,16,Choose elem atk,Habilidade,5,180,passive,94,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
2,2,17,Elemental resistance,Resistência elemental,5,180,passive,94,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumenta a resistência do elementalista a todos os elementos em até 30%.,Aumenta a resistência do elementalista a ataques elementais.,Effect.,Description.,
2,2,18,Elem intensifies,Habilidade,5,250,passive,95,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
2,2,19,Skill,Habilidade,5,250,passive,96,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
2,2,20,Elemental vision,Visão elemental,5,-1,passive,97,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Vê o elemento das criaturas.,Visão que enxerga o elemento intrínseco de cada criatura.,Effect.,Description.,
2,2,21,Elemental flip,Reversão elemental,5,300,passive,98,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Inverte o elemento da criatura.,Altera o elemento intrínseco da criatura para seu oposto natural.,Effect.,Description.,
2,2,22,Skill,Habilidade,5,300,passive,99,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
2,2,23,Multi elem atk,Habilidade,5,330,passive,100,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
2,2,24,Elemental block,Bloqueio elemental,5,330,passive,101,3,102,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Faz com que temporariamente todos os ataques do inimigo sejam de elemento neutro.,Descrição.,Effect.,Description.,
3,0,0,Paw atack,Patada,5,20,offensive,-1,3,-1,3,-1,3,20,-1,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Ataque físico com dano adicional de até 5 + 10%.,Uma patada pesada.,Effect.,A heavy paw hit!,
3,0,1,Four paws,Quatro patas,5,-1,passive,-1,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumento permanente na destreza de até 10 e na agilidade de até 5.,Treino que aumenta a destreza e agilidade do animal.,Effect.,Training that increases the animal's dex and agi.,
3,0,2,Deep bite,Mordida profunda,5,30,offensive,104,3,-1,3,-1,3,30,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,neutral,Ataque físico com chance adicional de até 30% de causar sangramento.,Uma mordida que pode deixar uma ferida aberta.,Effect.,A bite that can leave an open wound.,
3,0,3,Critical spots,Pontos críticos,5,-1,passive,104,3,105,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumenta permanentemente a chance de crítico em até 15%.,Treino para reconhecer e acertar pontos críticos em batalha.,Effect.,Training to recognize and hit critical points in battle.,
3,0,4,Double collect,Erva em dobro,5,-1,passive,105,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Chance permanente de coletar em dobro de até 70%.,Uma boa coleta produz frutos em dobro!,Effect.,A good collect bears double the fruits.,
3,0,5,Head hit,Cabeçada,5,40,offensive,107,3,-1,3,-1,3,50,-1,0,0.05,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Ataque com dano físico adicional de até 25% e chance adicional de atordoar de até 20%. Chance de até 2% de atordoar a si mesmo.,Testa com testa. Machuca e pode atordoar o inimigo mas se não tomar cuidado pode atordoar você também.,Effect.,Forehead on forehead. Hurts and can stun both the user and the target.,
3,0,6,Roar!,Roar!,5,50,support,108,3,-1,3,-1,3,150,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumento temporário de ataque físico e mágico de até 20% e de destreza e agilidade de até 10%.,Rugido que aumenta a moral do animal! Se ligou na rima legal?,Effect.,Roar that increases the animal's moral.,
3,0,7,Natural elements,Elementos naturais,5,-1,passive,109,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumenta permanentemente o efeito das poções em até 30%.,Uso melhorado das poções.,Effect.,Improved use of the potions.,
3,0,8,Waving tail,Abanando o rabinho,5,60,support,110,3,-1,3,-1,3,50,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Restaura a vida da criatura em até 20% e reduz sua dex e agi temporariamente em até 50%.,Um movimento fofo pra deixar a criatura bobinha! Tem o efeito colateral de restaurar a vitalidade dela...,Effect.,A cute move to leave the creature dizzy! Has the side effect of restoring its vitality...,
3,0,9,Sturdy,Robusto,5,-1,passive,111,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumento permanente na vida do animal de até 15% e no ataque e defesa físicos do animal de até 10.,Treino físico.,Effect.,Physical training.,
3,0,10,Natural help,Ajudinha natural,3,-1,passive,112,3,-1,3,-1,3,-1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Bônus temporário de até 20% nos atributos pet a depender da coleta usada. Erva = vida e mana madeira = defesas e agi metal = ataques e destreza.,Quem diria que é possível usar as coletas para fortalecer o pet?!,Effect.,Who'd guess it's possible to use collects to strengthen the pet?!,
3,0,11,Leap,Salto,5,90,offensive,113,3,-1,3,-1,3,100,100,0,0.03,0,0,2,0,0,0,0.03,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,neutral,Ataque com dano físico adicional de até 15% destreza adicional de até 10 maior chance de crítico de até 15% e chance de causar sangramento de até 20%. Diminui temporariamente a defesa em até 10%.,Animal pula sobre o oponente atacando vorazmente com maior destreza e chance de causar sangramento e crítico.,Effect.,The animal jumps on the enemy attacking fiercely with higher dex crit and blood chance.,
3,0,12,Survivor instinct,Instinto de sobrevivência,5,-1,passive,114,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Se a vida estiver abaixo de 20% todos os atributos do Animal aumentam automaticamente em até 50%.,Você já ouviu falar sobre o instinto de sobrevivência. Pois ele é ainda mais forte em animais!,Effect.,You've heard about survival instinct. Well it's even stronger in animals!,
3,0,13,Best friend,Melhor amigo,5,-1,passive,115,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumento permanente na vida e mana do pet de até 50 ataque físico e mágico de até 10 e dex e agi de até 5.,Bônuzinhos para o pet!,Effect.,Bonus to the pet!,
3,1,14,Forest's King training,Treinamento do Rei da floresta,5,-1,passive,-1,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumenta permanentemente o mp o ataque físico o ataque mágico a destreza e a agi em até 240 35 20 10 e 15.,Descrição.,Effect.,Description.,
3,1,15,Inc potions,Habilidade,5,170,passive,118,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
3,1,16,Paralyse,Habilidade,5,180,passive,118,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
3,1,17,Pet life atk,Habilidade,5,180,passive,119,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
3,1,18,Plant matk,Habilidade,5,200,passive,120,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
3,1,19,Pet control,Habilidade,5,210,passive,121,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
3,1,20,Brado do rei,Habilidade,5,220,passive,122,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
3,1,21,Camuflagem,Habilidade,5,220,passive,123,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
3,1,22,Skill,Habilidade,5,240,passive,124,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
3,1,23,Skill,Habilidade,5,240,support,125,3,126,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
3,2,14,Wild training,Treinamento do selvagem,5,-1,passive,-1,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumenta permanentemente a vida o ataque físico a defesa física a destreza e a agi em até 140 55 20 15 e 25.,Descrição.,Effect.,Description.,
3,2,15,Superior atk,Habilidade,5,20,passive,128,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
3,2,16,Multiclaws,Habilidade,5,120,offensive,128,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
3,2,17,Wildness,Habilidade,5,150,offensive,129,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
3,2,18,Fury,Fúria,5,-1,passive,130,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Ganha um bônus de ataque físico por um curto período apÃ³s ser atacado.,Descrição.,Effect.,Description.,
3,2,19,Deep wound,Habilidade,5,180,offensive,131,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
3,2,20,Intense atk,Habilidade,5,180,passive,132,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
3,2,21,Big survival instinct,Habilidade,5,200,passive,133,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
3,2,22,Natural atk,Habilidade,5,200,passive,134,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
3,2,23,Skill,Habilidade,5,220,offensive,135,3,136,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
4,0,0,Stealthy attack,Ataque furtivo,5,20,offensive,-1,3,-1,3,-1,3,20,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Ataque físico com dano adicional de até 5 e destreza adicional de 2.,Ataque Ã s escondidas com mais chance de acertar.,Effect.,Furtive attack with higher chance of hitting.,
4,0,1,Speed,Rapidez,5,-1,passive,-1,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumento permanente na agilidade de até 5.,Treino de agilidade.,Effect.,Agi training.,
4,0,2,Back stab,Ataque pelas costas,5,30,offensive,138,3,-1,3,-1,3,20,-1,0,0,0,0,1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Ataque com destreza aumentada em até 5 e chance de crítico aumentada em até 25%.,Ataque pelas costas do inimigo com mais chance de acertar e causar crítico.,Effect.,Attack the enemy's back to have a higher chance of hitting and causing critical.,
4,0,3,Steal,Roubo,5,30,offensive,138,3,139,3,-1,3,150,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Rouba um item aleatÃ³rio da criatura. Níveis mais altos aumentam a chance de roubar itens raros. SÃ³ pode ser usado uma vez em cada criatura.,Um ladrão não é um ladrão se não roubar ,).,Effect.,A thief ain't a thief if they ain't steal 
4,0,4,Combat practice,Prática de combate,5,-1,passive,139,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumento permanente no ataque físico de até 15 e na destreza de até 5.,Treino em combate físico.,Effect.,Physical combat training.,
4,0,5,Precise hit,Golpe certeiro,5,50,offensive,140,3,-1,3,-1,3,30,-1,0,0.03,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,neutral,Ataque físico com dano adicional de até 15% destreza adicional de até 10 e chance adicional de causar envenenamento de até 15%.,Um golpe ceeeeeeerteiro!,Effect.,A preciseeeeeeee hit!,
4,0,6,Tasty,Saboroso,5,50,offensive,141,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,neutral,Ataque com chance de até 20% de causar sangramento. Se causar sangramento o assassino recupera o dano causado como vida.,Um ataque que faz a vítima sangrar para que o assassino beba seu sangue e recupere sua vida.,Effect.,Attack to make the victim bleed and then drink the blood to restore your life.,
4,0,7,Eye scratch,Arranhão nos olhos,5,1,offensive,142,3,-1,3,-1,3,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Ataque que reduz temporariamente a destreza e agilidade do inimigo em até 15%. Aumenta a chance de crítico em até 20%.,O assassino arranha os olhos do inimigo fazendo com que ele baixe a guarda e tenha dificuldade em se desviar dos ataques.,Effect.,Scratch the enemy's eyes to lower its guard and make it harder for them to dogde.,
4,0,8,Daily weapons,Armas cotidianas,5,-1,passive,143,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Permite o uso de certos itens (como facas) para causar dano físico adicional durante a batalha. Níveis maiores de habilidade permitem usar itens mais poderosos.,Permite o uso de itens cotidianos e até caseiros como armas.,Effect.,Allows the use of daily items as weapons.,
4,0,9,Poison pot,Poção venenosa,5,-1,passive,144,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Permite a fabricação de poções venenosas. A chance de envenenamento depende das agilidades do assassino e da criatura. A letalidade da poção aumenta com o nível da habilidade.,Conhecimento sobre preparação e efeitos de venenos que permite ao assassino criar poções para envenenar seus inimigos.,Effect.,Knowledge on the preparation and effects of poison that allows you to craft poisonous potions.,
4,0,10,Dodge,Esquiva,5,70,support,145,3,-1,3,-1,3,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumento temporário de defesa física de até 15% e de agilidade de até 25%.,O assassino foca em evitar os ataques ou defendê-los.,Effect.,Focusing on dodging or defending.,
4,0,11,Surprise atack,Ataque surpresa,5,-1,passive,146,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Chance permanente de até 100% de contra-atacar automaticamente ao receber dano crítico causando dano crítico de até 200% do dano básico.,Ao receber um ataque poderoso o assassino surpreende o inimigo com um contra-ataque que fura suas defesas.,Effect.,Surprises the creature after being hit with a counter-attack that pierces its defense.,
4,0,12,Murder,Assassinato,5,1,offensive,147,3,-1,3,-1,3,500,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Ataque com chance de até 10% de matar instantaneamente o inimigo. A chance aumenta com a destreza do assassino e diminui com a agilidade do inimigo.  Não funciona em chefes.,Ataque com o objetivo de finalizar a vítima de uma vez. Totalmente letal quando aplicado corretamente.,Effect.,Attack that may finish the victim at once. Completely letal when applied correctly.,
4,0,13,Hard to kill,Duro de matar,5,-1,passive,148,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Reduz permanentemente o dano recebido por envenenamento em até 5.,O assassino usa seus conhecimentos de veneno para canalizar sua energia mística de modo a reduzir os efeitos venenosos em seu corpo.,Effect.,Use your poison knowledge to canalize your mystical energy to reduce the poison effect on your body.,
4,1,14,Assassin training,Treinamento do assassino,5,-1,passive,-1,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumenta permanentemente a vida o ataque físico a defesa física a destreza e a agi em até 80 15 15 25 e 30.,Descrição.,Effect.,Description.,
4,1,15,Ambition,Ambição,5,-1,passive,152,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumenta permanentemente o ganho de ouro em até 20%.,Descrição.,Effect.,Description.,
4,1,16,Treasure hunter,Caçador de tesouros,5,-1,passive,152,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumenta a chance de obter itens em até 20% (120% da chance original).,Descrição.,Effect.,Description.,
4,1,17,Poisoning atk,Poisoning atk,5,180,offensive,153,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
4,1,18,Energetic atk,Energetic atk,5,180,offensive,154,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
4,1,19,Foul play,Foul play,5,250,offensive,155,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
4,1,20,Deadly poison,Deadly poison,5,250,offensive,156,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
4,1,21,Random advantage,Vantagem aleatÃ³ria,5,-1,passive,157,3,-1,3,-1,3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Aumenta o multiplicador aleatÃ³rio de ataque em 5%.,Aumenta a chance aleatÃ³ria de beneficiar seu ataque.,Effect.,Description.,
4,1,22,Rewarded atk,Rewarded atk,5,220,offensive,158,3,-1,3,-1,3,50,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral,Efeito.,Descrição.,Effect.,Description.,
